,year,electorate_id,electorate_name,party,votes,percentage
311,2017,2014_27,Mt Roskill,LAB,15135,0.42689118294127604
312,2017,2014_27,Mt Roskill,MIN,179,0.005048795622496756
313,2017,2014_27,Mt Roskill,MNA,9,0.0002538500592316805
314,2017,2014_27,Mt Roskill,NAT,15248,0.43007841146274045
315,2017,2014_27,Mt Roskill,NZF,1572,0.044339143679133525
316,2017,2014_27,Mt Roskill,TOP,618,0.017431037400575392
317,2017,2014_27,Mt Roskill,TPM,167,0.004710328876854516
318,2017,2014_27,Mt Roskill,UNF,24,0.0006769334912844813
319,2017,2014_22,Māngere,ACT,35,0.0012474605267847596
320,2017,2014_22,Māngere,CON,73,0.0026018462415796414
321,2017,2014_22,Māngere,GRN,760,0.02708771429589764
322,2017,2014_22,Māngere,LAB,19931,0.7103753074099155
323,2017,2014_22,Māngere,MIN,125,0.004455216167088427
324,2017,2014_22,Māngere,MNA,48,0.001710803008161956
325,2017,2014_22,Māngere,NAT,4864,0.17336137149374486
326,2017,2014_22,Māngere,NZF,1447,0.051573582350215634
327,2017,2014_22,Māngere,TOP,191,0.0068075703033111164
328,2017,2014_22,Māngere,TPM,573,0.02042271090993335
329,2017,2014_22,Māngere,UNF,10,0.00035641729336707416
330,2017,2014_28,Napier,ACT,152,0.003917121946191114
331,2017,2014_28,Napier,CON,145,0.0037367281723533654
332,2017,2014_28,Napier,GRN,1938,0.04994330481393671
333,2017,2014_28,Napier,LAB,14681,0.3783372848159984
334,2017,2014_28,Napier,MIN,242,0.006236470466962169
335,2017,2014_28,Napier,MNA,11,0.0002834759303164622
336,2017,2014_28,Napier,NAT,17929,0.46203999587671374
337,2017,2014_28,Napier,NZF,2794,0.0720028863003814
338,2017,2014_28,Napier,TOP,739,0.019044428409442326
339,2017,2014_28,Napier,TPM,154,0.003968663024430471
340,2017,2014_28,Napier,UNF,19,0.0004896402432738893
341,2017,2014_29,Nelson,ACT,137,0.0032892367530191354
342,2017,2014_29,Nelson,CON,214,0.005137931862380255
343,2017,2014_29,Nelson,GRN,3130,0.0751482557441598
